accession	gene_symbol	advanced_n	advanced_beta	advanced_or	advanced_p	fibrosis_n	fibrosis_rho	fibrosis_p	advanced_fdr	fibrosis_fdr	advanced_direction	fibrosis_direction	present	source_category	evidence_tier	include_in_ecm_excluded_score	is_ecm_structural_gene	boundary
GSE130970	PARVA	78	0.3613440767722517	1.4352572145988416	0.20867791179719847	78	0.15620432649818888	0.17203763305021905	0.3003697215262705	0.28178577827191054	positive	positive	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	PARVB	78	0.2545855103540779	1.2899268487289928	0.37778912780165014	78	0.009327013651327445	0.9354055600268536	0.46854472497258653	0.9453566830058627	positive	positive	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	PTK2	78	-0.6411639697112056	0.5266790286885747	0.028030853119027147	78	-0.14290837086757313	0.21196763046721814	0.07616348257622978	0.3247891111997697	negative	negative	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	SRC	78	0.8275341946011626	2.2876708287202736	0.013795470444275463	78	0.3551541581133124	0.0014192959774640076	0.05460707050859037	0.005618046577461697	positive	positive	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	CDC42	78	0.721532813849428	2.0575846890197	0.02718206698541487	78	0.39238283387903644	3.807102693308146e-4	0.07616348257622978	0.0018083737793213692	positive	positive	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	LATS1	78	-0.4867210095213372	0.6146384873122305	0.08578092288129567	78	0.0183232821377142	0.8734896592801621	0.166309952524961	0.9364393589361414	negative	positive	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	LATS2	78	0.4140140538989045	1.512878388574917	0.14997881148117073	78	0.2237160295658824	0.048960064157910724	0.24565494983984862	0.10570922943185271	positive	positive	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	LIMD1	78	-0.4329528106827063	0.6485910976539369	0.10560202708320435	78	-0.025692284412592765	0.8233164308662373	0.1892866523189512	0.912436431183379	negative	negative	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	LMNA	78	-0.5272110784384706	0.5902488340083423	0.06269609328598263	78	0.017767630260613843	0.8772958204770167	0.13235841915929666	0.9364393589361414	negative	positive	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	MRTFA	78	0.37278973176289987	1.4517790447165757	0.1995017264136487	78	0.23218310578836407	0.04080327180871894	0.2918335554103393	0.09454416638605607	positive	positive	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	MRTFB	78	-0.2823045418747587	0.7540440115854102	0.29348455874847656	78	0.012237571102805513	0.9153139388391203	0.38723657057090655	0.9447875532422637	negative	positive	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	RAC1	78	0.8688293001345593	2.384118132347351	0.027140386251902487	78	0.3793647041869709	6.139810970532935e-4	0.07616348257622978	0.0027775335342887083	positive	positive	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	SRF	78	-0.036529776105870805	0.964129385450259	0.8971771005652355	78	-0.1313852093210395	0.2515440390345753	0.8971771005652355	0.36764128781976385	negative	negative	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	ATF3	143	1.265987191129865	3.5465921728526175	3.066248481558327e-6	143	0.4175735265584929	2.118008888553579e-7	5.154320129172624e-5	2.0121084441259e-6	positive	positive	TRUE	AP1_chromatin_priming_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	FOS	143	1.0816293812518192	2.949481467732763	1.167847092301074e-4	143	0.22807175325050116	0.006151242370614635	5.547273688430101e-4	0.012985956115742008	positive	positive	TRUE	AP1_chromatin_priming_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	FOSB	143	1.0440224633384179	2.840620355453274	1.535981562012015e-5	143	0.3061670742854843	2.0016820391686476e-4	1.3265295308285583e-4	9.055228272429596e-4	positive	positive	TRUE	AP1_chromatin_priming_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	FOSL1	143	-0.37923611921156514	0.6843839973769233	0.1102372533807767	143	-0.1581951555330193	0.059155448324004545	0.1636334229870904	0.09928549223832588	negative	negative	TRUE	AP1_chromatin_priming_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	FOSL2	143	1.2291030283861781	3.4181621663887745	7.3759231710723835e-6	143	0.2687029575919062	0.0011748805713278378	7.785696680576405e-5	0.003467338527696739	positive	positive	TRUE	AP1_chromatin_priming_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	JUN	143	1.1806334454330234	3.2564363244176198	3.2553600815827097e-6	143	0.43157022176242227	7.389644476314808e-8	5.154320129172624e-5	1.5277325826891761e-6	positive	positive	TRUE	AP1_chromatin_priming_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	JUNB	143	1.1084307589603752	3.029600488840927	5.269885616205408e-5	143	0.20586724067827097	0.013636862792338405	2.944936079644198e-4	0.02591003930544297	positive	positive	TRUE	AP1_chromatin_priming_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	JUND	143	1.3341674297649964	3.7968334995633843	3.1226974613075553e-6	143	0.4196936430830713	1.811264317057539e-7	5.154320129172624e-5	1.9118901124496246e-6	positive	positive	TRUE	AP1_chromatin_priming_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	MAFF	143	1.2342910366312394	3.435941700196318	2.233808857845143e-6	143	0.3525566198047565	1.5712611607860455e-5	5.154320129172624e-5	9.76367599171714e-5	positive	positive	TRUE	AP1_chromatin_priming_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	MAFG	143	-0.32520309258309005	0.7223806285953565	0.18054626250943	143	-0.019427857905781335	0.8178539104162119	0.23495746490953223	0.8445230596689144	negative	negative	TRUE	AP1_chromatin_priming_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	LOX	143	0.40273994914237915	1.4959178263637165	0.10557487908370708	143	0.1004895971233021	0.23241558990418382	0.1592002144913043	0.3199924788535864	positive	positive	TRUE	ECM_remodeling_HSC_activation_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	LOXL2	143	-0.09982823088385497	0.9049928545087211	0.6796521639460804	143	0.046862863714574154	0.5783575422699478	0.7254714109536813	0.6619755001884945	negative	positive	TRUE	ECM_remodeling_HSC_activation_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	MMP14	143	1.015070907079262	2.7595590627123587	4.1234062584101424e-4	143	0.2429780046177527	0.003455157224041022	0.0014508281279591241	0.00850759134694153	positive	positive	TRUE	ECM_remodeling_HSC_activation_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	MMP2	143	1.0489219785579522	2.8545721687688572	4.373689089433755e-5	143	0.3412100702565501	3.0416681770041546e-5	2.601261989042269e-4	1.69975574597291e-4	positive	positive	TRUE	ECM_remodeling_HSC_activation_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	PLOD2	143	0.011142445994586206	1.011204754253049	0.9633541430932228	143	-0.03309737463369552	0.6947472367632286	0.9633541430932228	0.7500112215057582	positive	negative	TRUE	ECM_remodeling_HSC_activation_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	SPARC	143	0.8459858453609694	2.330273972341444	0.0025577990150857112	143	0.25652973709430144	0.001983786875862756	0.005926607473979086	0.005384564377341767	positive	positive	TRUE	ECM_remodeling_HSC_activation_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	THY1	143	1.2689398451876575	3.557079507739888	1.7836891497560273e-5	143	0.3725363187400834	4.609534655430788e-6	1.412087243556855e-4	3.368506094353268e-5	positive	positive	TRUE	ECM_remodeling_HSC_activation_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	TIMP1	143	1.7384910450879882	5.688752871336267	5.392911108050143e-6	143	0.440100855227058	3.7984432958708084e-8	7.24314504842319e-5	1.2028403770257561e-6	positive	positive	TRUE	ECM_remodeling_HSC_activation_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	TIMP2	143	0.8752804860481455	2.3995482393897856	0.0012752730657319678	143	0.3369371193597918	3.875211703875275e-5	0.0033653039234593594	2.0452506214897284e-4	positive	positive	TRUE	ECM_remodeling_HSC_activation_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	VCAN	143	1.609411536694513	4.999868123041247	2.2382435303657744e-6	143	0.47676883762899924	1.7494616339094108e-9	5.154320129172624e-5	8.309942761069701e-8	positive	positive	TRUE	ECM_remodeling_HSC_activation_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	COL1A1	143	1.3008355503447762	3.672363830921193	1.3819285623226492e-4	143	0.4246405816404208	1.2520352514837543e-7	5.967418791847803e-4	1.8042432320666521e-6	positive	positive	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	COL1A2	143	0.9151772637905926	2.497217878980016	3.926489917751671e-4	143	0.4238422661589437	1.3294423815227963e-7	0.0014508281279591241	1.8042432320666521e-6	positive	positive	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	COL3A1	143	0.663810856484097	1.9421796173122303	0.013790578517196311	143	0.2941618054055673	3.624399745208818e-4	0.026736835900686724	0.0013772719031793508	positive	positive	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	COL5A1	143	0.8598208869386355	2.3627374586640424	0.0023804611889372564	143	0.3517888409810409	1.6444085880786763e-5	0.005653595323725984	9.76367599171714e-5	positive	positive	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	COL5A2	143	0.884911130095891	2.422769070662933	9.184961523778168e-4	143	0.3819437905204399	2.513831217006995e-6	0.00281474627341589	1.9901163801305376e-5	positive	positive	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	COL6A1	143	0.3600451797448587	1.4333941734804734	0.13804187327344952	143	0.06582612818441394	0.43474072048950885	0.1920470221411634	0.5227894740063714	positive	positive	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	COL6A2	143	0.36421238881666634	1.4393798898873904	0.13948678450252922	143	0.13161081376186595	0.11715045005816457	0.1920470221411634	0.17665544056389895	positive	positive	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	COL6A3	143	0.7304423913111946	2.0759988083920207	0.0021851645618287	143	0.2868984432380304	5.127185687288534e-4	0.005610557658749365	0.0017395808581871812	positive	positive	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	DCN	143	0.7821020372785268	2.1860626243848698	0.0026802619810588485	143	0.28455802653960177	5.722327741357925e-4	0.0060624973381093	0.0018745556394103547	positive	positive	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	FN1	143	-0.5096495079162431	0.60070608464713	0.021684334551178797	143	-0.2067484413736719	0.013231329478756687	0.03814836634003677	0.0256525775608548	negative	negative	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	LAMA2	143	0.6407484144181527	1.8979007642036632	0.007954225757746956	143	0.24651589453839687	0.0029977057479208848	0.016077690361403423	0.007696812055472542	positive	positive	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	LAMB1	143	0.19006307732354896	1.209325876291075	0.43144666138629834	143	0.15019673238936823	0.07337368418166867	0.4938244919481728	0.11814406775014447	positive	positive	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	LUM	143	1.059210898577511	2.884094248222435	6.926968659029582e-5	143	0.4208540360780051	1.661863485991941e-7	3.6559001255989464e-4	1.9118901124496246e-6	positive	positive	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	POSTN	143	-0.8309345603898385	0.4356419622946193	9.832732014591202e-4	143	-0.2912041119823901	4.178890878584755e-4	0.002919092316831763	0.0015269024364059681	negative	negative	TRUE	ECM_structural_fibrosis_context	D	FALSE	TRUE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	CCL2	143	1.2242645456973804	3.4016633946175987	3.3138564017801275e-5	143	0.4134990639371839	2.8523554934466986e-7	2.2959611722980907e-4	2.4633979261585124e-6	positive	positive	TRUE	NFkB_inflammatory_mechanostress_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	CXCL8	143	1.8778306521251171	6.53930343982744	1.2744649580690095e-5	143	0.5304697272896127	9.481715179628785e-12	1.2107417101655591e-4	9.007629420647345e-10	positive	positive	TRUE	NFkB_inflammatory_mechanostress_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	IL6	143	0.9750201615522311	2.651220663167642	4.1230078151972995e-4	143	0.23232105028845162	0.005237031611192785	0.0014508281279591241	0.011845666739602728	positive	positive	TRUE	NFkB_inflammatory_mechanostress_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	NFKB1	143	0.020522648431264414	1.0207346860207773	0.933166276466538	143	0.034159614085824797	0.6854608543612941	0.943093577280012	0.7484917375209534	positive	positive	TRUE	NFkB_inflammatory_mechanostress_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	NFKBIA	143	0.25888627433793326	1.2954864663940375	0.2838465288120577	143	-0.06596790552402051	0.4337498159843761	0.3502002628200712	0.5227894740063714	positive	negative	TRUE	NFkB_inflammatory_mechanostress_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	RELA	143	-0.2779187459667908	0.7573583574354071	0.22673903144015478	143	-0.0803964763162899	0.33982537234969334	0.2872027731575294	0.4362623023408225	negative	negative	TRUE	NFkB_inflammatory_mechanostress_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	ACTA2	143	0.1963906125629085	1.2170021888464682	0.4024384551752592	143	-0.025157843615727173	0.7655116945550668	0.4719957190327115	0.8080401220303484	positive	negative	TRUE	RhoA_ROCK_actomyosin_focal_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	CNN1	143	0.1920785978171616	1.2117657553653693	0.4170696207231547	143	0.04546690221690939	0.5897404711919547	0.48319041425243525	0.6669683900385202	positive	positive	TRUE	RhoA_ROCK_actomyosin_focal_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	MYL9	143	1.0465148604315568	2.8477091397329306	1.2623118220923983e-4	143	0.25112256748069056	0.002484152973448963	5.710458242798945e-4	0.006555403679934763	positive	positive	TRUE	RhoA_ROCK_actomyosin_focal_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	MYLK	143	-0.17628152984657078	0.8383819205758093	0.4576737882473235	143	-0.09385878000939447	0.2648502566431425	0.5176072605178064	0.3543771039591343	negative	negative	TRUE	RhoA_ROCK_actomyosin_focal_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	PXN	143	-0.8384125303620811	0.4323963950335308	0.001086893461539281	143	-0.23072844247574442	0.005564379533379695	0.0030521344505753793	0.012014001265251614	negative	negative	TRUE	RhoA_ROCK_actomyosin_focal_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	RHOA	143	0.06622977249560677	1.0684721944855586	0.7844844168773675	143	0.017565121782334915	0.8350565256524833	0.8189672483884606	0.8530147305052249	positive	positive	TRUE	RhoA_ROCK_actomyosin_focal_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	ROCK1	143	-0.6169126925249803	0.5396078038183005	0.006789468103227436	143	-0.16882627481367252	0.043837410281857704	0.014157564302421839	0.07712136994030522	negative	negative	TRUE	RhoA_ROCK_actomyosin_focal_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	ROCK2	143	-0.3373020344830133	0.7136932473751691	0.13325671924383672	143	-0.15793995632172747	0.059571295342995524	0.18894609445021626	0.09928549223832588	negative	negative	TRUE	RhoA_ROCK_actomyosin_focal_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	TAGLN	143	1.0734745408256314	2.925526723334315	3.383521727597186e-5	143	0.26813802942332	0.0012044439096209724	2.2959611722980907e-4	0.003467338527696739	positive	positive	TRUE	RhoA_ROCK_actomyosin_focal_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	TLN1	143	0.3698006831224229	1.4474460854756932	0.15417906671549866	143	0.08810480121120752	0.2953903809558119	0.20924301911389107	0.3844121396000292	positive	positive	TRUE	RhoA_ROCK_actomyosin_focal_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	VASP	143	0.555748761747746	1.7432457719767183	0.04331283716202546	143	0.2901396913404207	4.39691721672776e-4	0.07094344017917964	0.0015470634651449525	positive	positive	TRUE	RhoA_ROCK_actomyosin_focal_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	VCL	143	0.5733127203202674	1.7741345389333403	0.01894326523751814	143	0.20950546533155978	0.012029869088624284	0.03460788841469661	0.023809115904568894	positive	positive	TRUE	RhoA_ROCK_actomyosin_focal_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	ZYX	143	0.9700668477184349	2.638120805816732	0.001092342855995399	143	0.3016171122790332	2.5143609915508145e-4	0.0030521344505753793	0.0010385404095535973	positive	positive	TRUE	RhoA_ROCK_actomyosin_focal_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	SERPINE1	143	0.7812750740780315	2.1842555783238042	7.553582102406614e-4	143	0.22036779073526372	0.008176793788986014	0.002474449309409063	0.0165275619139079	positive	positive	TRUE	TGF_beta_SMAD_fibrogenic_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	SMAD2	143	-0.08196868564954155	0.9213008081810299	0.7323778824984709	143	-0.041518948606326225	0.6224724605382046	0.7730655426372749	0.6957045147191698	negative	negative	TRUE	TGF_beta_SMAD_fibrogenic_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	SMAD3	143	-0.9964473817286262	0.36918870066839227	4.381072823650138e-5	143	-0.17035747008142355	0.04193203261627062	2.601261989042269e-4	0.07516119053859828	negative	negative	TRUE	TGF_beta_SMAD_fibrogenic_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	SMAD4	143	-0.9026662136881013	0.40548710195512266	2.464843532273096e-4	143	-0.2791115955088691	7.36174189850493e-4	9.756672315247672e-4	0.0023312182678598943	negative	negative	TRUE	TGF_beta_SMAD_fibrogenic_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	TGFB1	143	0.8331847056825822	2.3006339276649515	0.0036696545996165583	143	0.29613796340069903	3.2927350785757787e-4	0.008107376441013326	0.0013033743019362457	positive	positive	TRUE	TGF_beta_SMAD_fibrogenic_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	TGFBR1	143	-0.2180531774563536	0.8040826814579323	0.36150927407697975	143	0.021910051943816494	0.7950660564988424	0.42929226296641343	0.8300140150262642	negative	positive	TRUE	TGF_beta_SMAD_fibrogenic_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	TGFBR2	143	0.30544415212428544	1.3572276847144409	0.23147305560413423	143	0.15450240113372796	0.06541026591336654	0.2893413195051678	0.1071375045132728	positive	positive	TRUE	TGF_beta_SMAD_fibrogenic_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	THBS1	143	1.3977194480040764	4.045962409834604	2.2170886833641607e-6	143	0.4304709020830112	8.040697803627243e-8	5.154320129172624e-5	1.5277325826891761e-6	positive	positive	TRUE	TGF_beta_SMAD_fibrogenic_context	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	AMOTL2	143	0.371283122155839	1.4495934273099897	0.1568558132872691	143	0.07430877547256748	0.3777632786674108	0.2098774966519798	0.4785001529787203	positive	positive	TRUE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	ANKRD1	143	1.4328204972234304	4.1905018382328185	6.099490567093213e-6	143	0.35225099994724923	1.600002547619791e-5	7.24314504842319e-5	9.76367599171714e-5	positive	positive	TRUE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	TEAD1	143	-0.38543633832813856	0.68015379427807	0.09732512060861162	143	-0.14816822583807412	0.0773883109407645	0.14912720093255005	0.12253149232287712	negative	negative	TRUE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	TEAD2	143	0.37634260780019524	1.4569462094084094	0.12588610969189665	143	0.18056107615341693	0.030926609795098436	0.18398739108815662	0.05760839079479121	positive	positive	TRUE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	TEAD3	143	-0.11108226737075412	0.8948651276995246	0.6394858295713082	143	-0.07190074188909576	0.393455918562709	0.6973616379406421	0.48546813271647493	negative	negative	TRUE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	TEAD4	143	0.6132295274267051	1.8463847305106607	0.027181460821587025	143	0.1592792068835496	0.05741547147352645	0.04530243470264504	0.09917217799972751	positive	positive	TRUE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	WWTR1	143	0.2497596381193429	1.2837168230123388	0.31120580597160913	143	0.048158490479594265	0.5678851111643168	0.37903271240131875	0.6579156775684158	positive	positive	TRUE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	YAP1	143	0.06253993075779468	1.0645369658369332	0.7975884067899911	143	0.05249905826139564	0.5334704194062372	0.8235967244027081	0.6334961230449067	positive	positive	TRUE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	ACTB	143	0.6183229539184077	1.855813146499369	0.01734578069015962	143	0.17245577470760093	0.03943399614188254	0.03231076795225812	0.0720428775669008	positive	positive	TRUE	Zhao_2026_template_overlap_and_cytoskeleton_context	C	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	CAV1	143	0.4215984962155392	1.5243963508925547	0.08978321685729898	143	0.1039620513487432	0.2165903853173359	0.13982632133513775	0.30258950889921926	positive	positive	TRUE	Zhao_2026_template_overlap_and_cytoskeleton_context	C	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	CFL1	143	0.942459022303466	2.566284215917349	8.158969767722279e-4	143	0.24270753707758017	0.0034925901319023123	0.0025836737597787216	0.00850759134694153	positive	positive	TRUE	Zhao_2026_template_overlap_and_cytoskeleton_context	C	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	FLNA	143	0.9083557684868329	2.480241088326361	6.777354568448358e-4	143	0.2714556191701139	0.0010400970996108565	0.0022994595857235497	0.0031873943375171406	positive	positive	TRUE	Zhao_2026_template_overlap_and_cytoskeleton_context	C	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	FLNB	143	-0.49804344383390353	0.6077185327059931	0.02481074793456522	143	-0.2252318440786894	0.0068389750970526885	0.042854928250612656	0.01412397030913055	negative	negative	TRUE	Zhao_2026_template_overlap_and_cytoskeleton_context	C	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	PFN1	143	0.11896126085061547	1.1263262845209991	0.6258825575077207	143	-0.03499282860474346	0.6782093420376787	0.6973616379406421	0.7484917375209534	positive	negative	TRUE	Zhao_2026_template_overlap_and_cytoskeleton_context	C	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
